DATE,OPEN,HIGH,LOW,CLOSE,NUM_TRADES,VOLUME,WAPRICE
2020-11-03,100.99,101.13,100.8,101.12,220,2700.0,100.99
2020-11-05,101.12,101.33,100.8,101.33,217,3132.0,101.19
2020-11-06,101.11,101.3,101.11,101.2,197,8868.0,101.23
2020-11-09,101.2,101.27,101.15,101.19,260,7452.0,101.2
2020-11-10,101.24,101.4,101.16,101.27,214,6758.0,101.29
2020-11-11,101.4,101.59,101.16,101.34,187,3891.0,101.38
2020-11-12,101.55,101.55,101.15,101.34,218,5380.0,101.34
2020-11-13,101.58,101.58,101.2,101.56,530,17369.0,101.34
2020-11-16,101.95,101.99,101.21,101.86,268,4899.0,101.62
2020-11-17,101.54,102.87,101.5,102.26,247,15979.0,101.85
2020-11-18,101.83,102.23,101.7,101.8,131,4862.0,101.92
2020-11-19,102.28,102.37,101.77,102.35,116,3761.0,102.21
2020-11-20,102.0,102.38,101.55,101.7,189,6201.0,101.99
2020-11-23,102.33,102.36,101.71,101.8,230,3981.0,101.9
2020-11-24,101.7,102.29,101.63,102.1,207,23537.0,101.95
2020-11-25,102.1,102.29,101.7,101.81,201,8749.0,101.92
2020-11-26,101.84,102.04,101.7,101.81,215,24887.0,101.74
2020-11-27,101.72,102.2,101.65,101.99,114,1013.0,102.01
2020-11-30,102.2,102.49,101.69,102.0,264,7807.0,102.15
2020-12-01,102.26,102.49,101.74,102.1,243,9971.0,102.17
2020-12-02,101.88,102.4,101.7,101.79,274,7726.0,101.91
2020-12-03,101.72,102.16,101.72,101.99,201,6237.0,101.87
2020-12-04,101.72,102.1,101.7,101.84,189,5434.0,101.92
2020-12-07,101.7,102.15,101.7,101.81,206,3999.0,101.83
2020-12-08,101.9,102.27,101.71,101.81,260,5242.0,101.96
2020-12-09,101.8,102.18,101.8,102.16,136,4504.0,102.09
2020-12-10,102.1,102.19,102.01,102.05,456,5049.0,102.09
2020-12-11,101.99,102.3,101.99,102.29,139,6385.0,102.25
2020-12-14,102.37,102.37,102.01,102.2,137,1917.0,102.27
2020-12-15,102.11,102.38,102.09,102.2,181,2457.0,102.19
2020-12-16,102.36,102.39,101.9,102.2,200,3287.0,102.2
2020-12-17,102.37,102.4,102.0,102.4,175,5537.0,102.29
2020-12-18,102.48,102.95,102.21,102.59,128,11495.0,102.54
2020-12-21,102.04,103.47,102.02,102.6,167,11672.0,102.53
2020-12-22,102.99,103.19,102.07,102.6,155,5031.0,102.91
2020-12-23,102.88,103.09,102.26,102.8,126,2381.0,102.71
2020-12-24,102.61,102.84,101.04,102.7,172,6136.0,102.52
2020-12-25,102.18,102.99,102.18,102.9,114,1262.0,102.68
2020-12-28,102.99,103.0,102.5,102.5,235,2483.0,102.76
2020-12-29,102.51,103.19,102.43,103.0,160,2226.0,102.91
2020-12-30,103.17,103.5,102.91,103.37,173,4007.0,103.16
