DATE,OPEN,HIGH,LOW,CLOSE,NUM_TRADES,VOLUME,WAPRICE
2020-09-09,100.13,100.13,99.82,100.0,327,635837.0,99.9
2020-09-10,100.0,100.0,99.92,100.0,424,12810.0,100.0
2020-09-11,100.11,100.11,99.9,100.0,271,26991.0,100.0
2020-09-14,100.13,100.14,99.98,100.13,256,13482.0,100.04
2020-09-15,100.1,100.14,99.99,100.0,263,40334.0,100.02
2020-09-16,100.14,100.14,99.99,100.14,260,14442.0,100.05
2020-09-17,100.14,100.19,99.98,100.16,309,37707.0,100.06
2020-09-18,100.18,100.2,100.09,100.2,191,14025.0,100.07
2020-09-21,100.2,100.25,100.1,100.21,239,8012.0,100.23
2020-09-22,100.24,100.71,100.13,100.33,170,21355.0,100.26
2020-09-23,100.18,100.6,100.18,100.3,171,9975.0,100.32
2020-09-24,100.34,100.35,100.18,100.18,181,11857.0,100.31
2020-09-25,100.18,100.8,100.17,100.57,194,19930.0,100.71
2020-09-28,100.78,100.78,100.2,100.7,191,10754.0,100.55
2020-09-29,100.73,100.79,100.5,100.59,169,12497.0,100.69
2020-09-30,100.77,100.77,100.6,100.76,147,5356.0,100.67
2020-10-01,100.77,100.99,100.51,100.79,159,16696.0,100.79
2020-10-02,100.6,100.89,100.25,100.78,202,7842.0,100.5
2020-10-05,100.97,101.17,100.6,100.65,152,20577.0,100.86
2020-10-06,100.66,101.16,100.66,100.77,142,10064.0,100.83
2020-10-07,100.7,100.97,100.62,100.92,196,18056.0,100.84
2020-10-08,100.98,101.14,100.65,100.92,152,8272.0,100.88
2020-10-09,101.15,101.17,100.8,100.98,155,10286.0,101.05
2020-10-12,101.15,101.15,100.96,101.09,132,10822.0,101.07
2020-10-13,101.22,101.45,100.61,101.25,175,31492.0,101.25
2020-10-14,100.82,101.45,100.82,100.99,135,90218.0,101.3
2020-10-15,101.28,101.29,100.9,101.0,164,5085.0,101.01
2020-10-16,100.96,101.12,100.03,101.03,230,12271.0,100.78
2020-10-19,101.02,101.05,100.56,100.87,132,3446.0,100.83
2020-10-20,100.66,101.0,100.6,100.98,170,28931.0,100.7
2020-10-21,100.95,100.95,100.58,100.68,280,16124.0,100.67
2020-10-22,100.66,100.8,100.6,100.7,201,12109.0,100.7
2020-10-23,100.78,100.95,100.7,100.78,265,28162.0,100.73
2020-10-26,100.75,101.0,100.7,100.75,124,2940.0,100.81
2020-10-27,100.96,101.03,100.7,101.0,143,21326.0,100.96
2020-10-28,100.72,101.0,100.71,100.72,174,12724.0,100.75
2020-10-29,100.65,101.0,100.4,100.65,140,65505.0,100.59
2020-10-30,100.98,100.98,100.42,100.69,114,7772.0,100.66
2020-11-02,100.52,100.85,100.31,100.85,157,11144.0,100.6
2020-11-03,100.35,101.0,100.35,100.7,123,14069.0,100.91
2020-11-05,101.02,101.02,100.37,100.67,201,12328.0,100.61
2020-11-06,100.9,100.9,100.7,100.86,109,2937.0,100.8
2020-11-09,101.0,101.0,100.7,100.9,161,3664.0,100.86
2020-11-10,101.09,101.11,100.69,101.11,147,11246.0,100.81
2020-11-11,100.96,101.05,100.87,100.9,119,3024.0,100.97
2020-11-12,101.0,101.0,100.87,100.97,121,5516.0,100.94
2020-11-13,101.0,101.1,100.82,101.1,336,27921.0,101.0
2020-11-16,100.97,101.1,100.97,101.02,134,3082.0,101.04
2020-11-17,101.16,101.16,101.0,101.09,122,30832.0,101.08
2020-11-18,101.14,101.34,100.88,101.0,136,3611.0,101.02
2020-11-19,101.19,101.19,100.7,100.9,156,18340.0,100.98
2020-11-20,100.91,101.34,100.91,101.05,113,13175.0,101.15
2020-11-23,100.8,101.6,100.8,101.08,398,3955.0,101.12
2020-11-24,101.33,101.33,100.94,101.0,168,6905.0,101.04
2020-11-25,101.07,101.24,100.86,101.1,201,23393.0,101.1
2020-11-26,101.19,101.2,101.0,101.12,157,20781.0,101.1
2020-11-27,101.25,101.25,101.03,101.09,133,14326.0,101.05
2020-11-30,101.05,101.24,100.84,100.98,197,65006.0,101.03
2020-12-01,100.93,101.1,100.93,101.04,149,53802.0,101.05
2020-12-02,101.1,101.1,100.97,101.1,222,53842.0,101.0
2020-12-03,101.2,101.25,100.85,100.91,205,48574.0,100.9
2020-12-04,100.86,101.04,100.86,100.9,166,5014.0,100.92
2020-12-07,100.91,101.19,100.8,100.9,211,26390.0,100.87
2020-12-08,101.24,101.24,100.6,100.95,171,41701.0,100.94
2020-12-09,101.09,101.1,100.85,100.9,177,75749.0,100.96
2020-12-10,101.09,101.1,100.9,101.1,458,21105.0,100.91
2020-12-11,101.1,101.1,100.95,101.1,122,5307.0,101.08
2020-12-14,101.0,101.22,100.95,101.02,158,37971.0,101.04
2020-12-15,101.0,101.2,100.96,101.06,150,4288.0,101.03
2020-12-16,100.9,101.1,100.9,101.06,443,7970.0,101.09
2020-12-17,101.06,101.1,101.0,101.05,160,6624.0,101.06
2020-12-18,101.23,101.24,100.85,101.1,184,32976.0,101.05
2020-12-21,100.86,101.1,100.86,101.1,166,9094.0,101.06
2020-12-22,101.13,101.13,100.85,101.1,136,13483.0,101.09
2020-12-23,101.06,101.15,101.0,101.14,153,9896.0,101.08
2020-12-24,100.81,101.22,100.81,101.15,128,2008.0,101.15
2020-12-25,100.8,101.33,100.8,101.3,153,10789.0,101.06
2020-12-28,101.4,102.55,101.14,101.35,177,37984.0,101.19
2020-12-29,101.5,101.5,101.15,101.44,180,6710.0,101.44
2020-12-30,101.7,101.7,101.3,101.3,256,25539.0,101.51
