DATE,OPEN,HIGH,LOW,CLOSE,NUM_TRADES,VOLUME,WAPRICE
2019-06-12,180945.23,180945.23,180945.23,180945.23,1,0.0,0.0
2019-06-19,179524.29,179524.29,179524.29,179524.29,1,0.0,0.0
2019-06-26,179802.26,179802.26,179802.26,179802.26,1,0.0,0.0
2019-07-03,180038.64,180038.64,180038.64,180038.64,1,0.0,0.0
2019-07-10,180016.65,180016.65,180016.65,180016.65,1,0.0,0.0
2019-07-17,180963.72,180963.72,180963.72,180963.72,1,0.0,0.0
2019-07-24,181106.93,181106.93,181106.93,181106.93,1,0.0,0.0
2019-07-31,180579.28,180579.28,180579.28,180579.28,1,0.0,0.0
2019-08-07,179041.85,179041.85,179041.85,179041.85,1,0.0,0.0
2019-08-14,178010.78,178010.78,178010.78,178010.78,1,0.0,0.0
2019-08-21,179726.4,179726.4,179726.4,179726.4,1,0.0,0.0
2019-08-28,181144.15,181144.15,181144.15,181144.15,1,0.0,0.0
2019-09-04,180804.81,180804.81,180804.81,180804.81,1,0.0,0.0
2019-09-11,181413.06,181413.06,181413.06,181413.06,1,0.0,0.0
2019-09-18,181197.99,181197.99,181197.99,181197.99,1,0.0,0.0
2019-09-25,181199.02,181199.02,181199.02,181199.02,1,0.0,0.0
2019-10-02,182055.52,182055.52,182055.52,182055.52,1,0.0,0.0
2019-10-09,182966.35,182966.35,182966.35,182966.35,1,0.0,0.0
2019-10-16,182821.2,182821.2,182821.2,182821.2,1,0.0,0.0
2019-10-23,182584.36,182584.36,182584.36,182584.36,1,0.0,0.0
2019-10-30,182373.17,182373.17,182373.17,182373.17,1,0.0,0.0
2019-11-06,181284.26,181284.26,181284.26,181284.26,1,0.0,0.0
2019-11-13,181804.98,181804.98,181804.98,181804.98,1,0.0,0.0
2019-11-20,180825.55,180825.55,180825.55,180825.55,1,0.0,0.0
2019-11-27,180221.66,180221.66,180221.66,180221.66,1,0.0,0.0
2019-12-04,180602.58,180602.58,180602.58,180602.58,1,0.0,0.0
2019-12-11,179888.3,179888.3,179888.3,179888.3,1,0.0,0.0
2019-12-18,179488.66,179488.66,179488.66,179488.66,1,0.0,0.0
2019-12-25,179350.75,179350.75,179350.75,179350.75,1,0.0,0.0
2020-01-01,180783.22,180783.22,180783.22,180783.22,1,0.0,0.0
2020-01-08,179993.73,179993.73,179993.73,179993.73,1,0.0,0.0
2020-01-15,180693.39,180693.39,180693.39,180693.39,1,0.0,0.0
2020-01-22,182583.81,182583.81,182583.81,182583.81,1,0.0,0.0
2020-01-29,182689.9,182689.9,182689.9,182689.9,1,0.0,0.0
2020-02-05,181807.72,181807.72,181807.72,181807.72,1,0.0,0.0
2020-02-12,182646.23,182646.23,182646.23,182646.23,1,0.0,0.0
2020-02-19,181599.68,181599.68,181599.68,181599.68,1,0.0,0.0
2020-02-26,181311.27,181311.27,181311.27,181311.27,1,0.0,0.0
2020-03-04,182570.62,182570.62,182570.62,182570.62,1,0.0,0.0
2020-03-11,182274.24,182274.24,182274.24,182274.24,1,0.0,0.0
2020-03-18,183497.2,183497.2,183497.2,183497.2,1,0.0,0.0
2020-03-25,184642.5,184642.5,184642.5,184642.5,1,0.0,0.0
2020-04-01,183592.14,183592.14,183592.14,183592.14,1,0.0,0.0
2020-04-08,185106.55,185106.55,185106.55,185106.55,1,0.0,0.0
2020-04-15,184422.12,184422.12,184422.12,184422.12,1,0.0,0.0
2020-04-22,183955.82,183955.82,183955.82,183955.82,1,0.0,0.0
2020-04-29,183525.31,183525.31,183525.31,183525.31,1,0.0,0.0
2020-05-06,183189.84,183189.84,183189.84,183189.84,1,0.0,0.0
2020-05-13,184648.25,184648.25,184648.25,184648.25,1,0.0,0.0
2020-05-20,184407.55,184407.55,184407.55,184407.55,1,0.0,0.0
2020-05-27,185236.54,185236.54,185236.54,185236.54,1,0.0,0.0
2020-06-03,185694.75,185694.75,185694.75,185694.75,1,0.0,0.0
2020-06-10,184662.57,184662.57,184662.57,184662.57,1,0.0,0.0
2020-06-17,182667.47,182667.47,182667.47,182667.47,1,0.0,0.0
2020-06-24,183780.15,183780.15,183780.15,183780.15,1,0.0,0.0
2020-07-01,184583.68,184583.68,184583.68,184583.68,1,0.0,0.0
2020-07-08,186435.0,186435.0,186435.0,186435.0,1,0.0,0.0
2020-07-15,186347.68,186347.68,186347.68,186347.68,1,0.0,0.0
2020-07-22,185810.31,185810.31,185810.31,185810.31,1,0.0,0.0
2020-07-29,188465.96,188465.96,188465.96,188465.96,1,0.0,0.0
2020-08-05,188577.7,188577.7,188577.7,188577.7,1,0.0,0.0
2020-08-12,190255.16,190255.16,190255.16,190255.16,1,0.0,0.0
2020-08-19,191236.39,191236.39,191236.39,191236.39,1,0.0,0.0
2020-08-26,189603.28,189603.28,189603.28,189603.28,1,0.0,0.0
2020-09-02,191745.37,191745.37,191745.37,191745.37,1,0.0,0.0
2020-09-09,191553.06,191553.06,191553.06,191553.06,1,0.0,0.0
2020-09-16,191871.57,191871.57,191871.57,191871.57,1,0.0,0.0
2020-09-23,192843.85,192843.85,192843.85,192843.85,1,0.0,0.0
2020-09-30,191913.57,191913.57,191913.57,191913.57,1,0.0,0.0
2020-10-07,193108.83,193108.83,193108.83,193108.83,1,0.0,0.0
2020-10-14,194486.48,194486.48,194486.48,194486.48,1,0.0,0.0
2020-10-21,195493.32,195493.32,195493.32,195493.32,1,0.0,0.0
2020-10-28,196634.67,196634.67,196634.67,196634.67,1,0.0,0.0
2020-11-05,197358.61,197358.61,197358.61,197358.61,1,0.0,0.0
2020-11-11,198286.64,198286.64,198286.64,198286.64,1,0.0,0.0
2020-11-18,198286.64,199194.1,198286.64,199194.1,1,0.0,0.0
2020-11-25,199589.71,199589.71,199589.71,199589.71,1,0.0,0.0
2020-12-02,200369.99,200369.99,200369.99,200369.99,1,0.0,0.0
2020-12-09,200975.18,200975.18,200975.18,200975.18,1,0.0,0.0
2020-12-16,201806.25,201806.25,201806.25,201806.25,1,0.0,0.0
2020-12-23,204029.43,204029.43,204029.43,204029.43,1,0.0,0.0
2020-12-30,205220.19,205220.19,205220.19,205220.19,1,0.0,0.0
2021-01-06,205331.12,205331.12,205331.12,205331.12,1,0.0,0.0
2021-01-13,204928.21,204928.21,204928.21,204928.21,1,0.0,0.0
2021-01-20,205729.38,205729.38,205729.38,205729.38,1,0.0,0.0
