DATE,OPEN,HIGH,LOW,CLOSE,NUM_TRADES,VOLUME,WAPRICE
2020-11-09,109.52,109.86,109.2,109.7,206,3964.0,109.58
2020-11-10,109.51,109.77,109.42,109.55,107,2352.0,109.61
2020-11-11,109.45,109.61,109.19,109.45,98,3743.0,109.32
2020-11-12,109.35,109.58,109.11,109.25,132,2158.0,109.23
2020-11-13,109.31,109.57,109.25,109.57,82,1681.0,109.38
2020-11-16,109.32,109.69,109.19,109.3,179,2159.0,109.35
2020-11-17,109.48,109.55,109.28,109.55,143,5135.0,109.46
2020-11-18,109.73,109.73,109.35,109.67,77,1386.0,109.58
2020-11-19,109.74,109.76,109.43,109.53,82,814.0,109.61
2020-11-20,109.74,109.76,109.11,109.7,107,3063.0,109.59
2020-11-23,109.76,109.76,109.14,109.69,111,3141.0,109.57
2020-11-24,109.78,109.78,109.32,109.4,76,1851.0,109.5
2020-11-25,109.57,109.57,109.3,109.45,77,1319.0,109.5
2020-11-26,109.55,109.55,109.31,109.35,65,1575.0,109.39
2020-11-27,109.3,109.33,109.12,109.28,110,2330.0,109.22
2020-11-30,109.3,109.3,109.06,109.2,79,2711.0,109.24
2020-12-01,109.17,109.35,109.14,109.16,102,1456.0,109.19
2020-12-02,109.31,109.31,109.07,109.15,119,4005.0,109.16
2020-12-03,109.27,109.27,108.9,108.98,165,2828.0,109.0
2020-12-04,109.14,109.14,108.73,108.85,154,5103.0,108.92
2020-12-07,109.08,109.08,108.69,108.85,162,3811.0,108.76
2020-12-08,108.85,108.96,108.72,108.86,104,3322.0,108.85
2020-12-09,108.91,109.14,108.69,108.97,148,2474.0,108.85
2020-12-10,109.13,109.13,108.78,108.81,103,2533.0,108.89
2020-12-11,108.89,108.98,108.89,108.91,77,4413.0,108.94
2020-12-14,108.97,108.97,108.69,108.82,109,2511.0,108.82
2020-12-15,108.71,108.9,108.7,108.9,102,2510.0,108.84
2020-12-16,108.71,108.9,108.61,108.67,141,3078.0,108.78
2020-12-17,108.83,108.89,108.59,108.83,160,3647.0,108.73
2020-12-18,108.78,108.78,108.61,108.7,85,2009.0,108.72
2020-12-21,108.81,108.81,108.43,108.5,142,3635.0,108.52
2020-12-22,108.59,108.71,108.4,108.66,144,5529.0,108.56
2020-12-23,108.66,108.67,108.44,108.64,122,3726.0,108.62
2020-12-24,108.63,108.63,108.36,108.43,122,6508.0,108.4
2020-12-25,108.59,108.61,108.43,108.61,88,3197.0,108.52
2020-12-28,108.63,108.86,108.42,108.81,132,5905.0,108.79
2020-12-29,108.89,109.0,108.46,109.0,174,3201.0,108.93
2020-12-30,109.05,109.07,108.72,109.02,141,7233.0,108.95
