DATE,OPEN,HIGH,LOW,CLOSE,NUM_TRADES,VOLUME,WAPRICE
2020-09-22,105.58,105.58,105.31,105.54,132,5727.0,105.52
2020-09-23,105.33,105.54,105.32,105.52,123,6556.0,105.53
2020-09-24,105.52,105.52,105.26,105.47,101,2290.0,105.44
2020-09-25,105.63,105.64,105.5,105.53,106,4058.0,105.6
2020-09-28,105.36,105.57,104.52,105.43,189,6388.0,105.34
2020-09-29,105.57,105.57,105.12,105.35,89,1276.0,105.36
2020-09-30,105.42,105.43,105.08,105.37,101,3076.0,105.35
2020-10-01,105.36,105.37,105.3,105.33,85,2930.0,105.34
2020-10-02,105.16,105.35,105.05,105.22,104,10291.0,105.19
2020-10-05,105.14,105.29,105.11,105.2,105,3366.0,105.24
2020-10-06,105.31,105.31,105.0,105.2,117,7515.0,105.21
2020-10-07,105.11,105.25,105.11,105.15,91,4095.0,105.2
2020-10-08,105.25,105.25,105.13,105.15,97,11744.0,105.22
2020-10-09,105.13,105.21,105.05,105.12,127,3353.0,105.14
2020-10-12,104.83,105.13,104.83,104.92,125,3446.0,104.97
2020-10-13,105.09,105.09,104.91,104.99,108,7565.0,105.01
2020-10-14,104.99,105.0,104.88,104.93,122,9048.0,104.98
2020-10-15,105.57,105.57,104.99,105.15,105,6477.0,105.13
2020-10-16,105.09,105.14,104.9,105.14,156,16384.0,105.08
2020-10-19,105.55,105.55,104.9,105.1,133,8368.0,105.09
2020-10-20,105.1,105.1,105.02,105.07,105,3784.0,105.08
2020-10-21,105.08,105.08,104.96,104.96,110,5440.0,105.02
2020-10-22,105.22,105.22,104.81,105.0,146,10116.0,104.97
2020-10-23,104.91,105.04,104.91,105.0,92,7327.0,105.01
2020-10-26,105.1,105.1,104.92,104.97,135,4146.0,104.98
2020-10-27,104.95,104.96,104.76,104.92,127,16455.0,104.92
2020-10-28,104.88,104.91,104.52,104.86,109,8377.0,104.83
2020-10-29,104.58,104.84,104.55,104.84,134,4982.0,104.8
2020-10-30,104.82,104.84,104.52,104.84,93,3122.0,104.83
2020-11-02,104.83,104.83,104.52,104.72,182,7288.0,104.62
2020-11-03,104.22,104.77,104.22,104.73,86,2623.0,104.73
2020-11-05,104.25,104.77,104.25,104.69,100,4040.0,104.72
2020-11-06,104.62,104.72,104.47,104.52,144,4825.0,104.61
2020-11-09,105.2,105.2,104.4,104.62,109,1676.0,104.57
2020-11-10,104.98,104.98,104.4,104.63,115,8794.0,104.62
2020-11-11,104.56,104.63,104.5,104.56,99,3290.0,104.59
2020-11-12,104.54,104.63,104.54,104.63,75,9882.0,104.63
2020-11-13,104.62,104.63,104.54,104.61,81,10661.0,104.62
2020-11-16,104.61,104.61,104.48,104.52,107,3844.0,104.52
2020-11-17,104.52,104.61,104.31,104.58,92,2958.0,104.56
2020-11-18,104.6,104.61,104.45,104.57,66,1832.0,104.57
2020-11-19,104.46,104.6,104.41,104.54,66,1923.0,104.53
2020-11-20,104.59,104.59,104.44,104.51,55,786.0,104.47
2020-11-23,104.3,104.55,104.3,104.42,124,8919.0,104.43
2020-11-24,104.45,104.45,104.28,104.39,74,855.0,104.41
2020-11-25,104.56,104.56,104.32,104.4,59,2025.0,104.39
2020-11-26,104.42,104.42,104.39,104.39,70,3427.0,104.41
2020-11-27,104.38,104.42,104.35,104.36,74,6442.0,104.4
2020-11-30,104.4,104.4,104.3,104.35,71,3534.0,104.34
2020-12-01,104.36,104.36,104.27,104.34,80,3699.0,104.34
2020-12-02,104.3,104.33,104.24,104.32,79,4527.0,104.31
2020-12-03,104.31,104.31,104.1,104.3,117,5896.0,104.28
2020-12-04,104.3,104.3,104.06,104.08,148,3929.0,104.18
2020-12-07,104.05,104.24,104.03,104.2,154,6249.0,104.15
2020-12-08,104.11,104.23,103.06,103.85,189,9496.0,103.97
2020-12-09,103.42,104.13,103.42,103.9,174,12524.0,103.73
2020-12-10,104.07,104.07,103.66,103.88,107,16817.0,103.93
2020-12-11,103.83,104.14,103.83,104.11,128,4101.0,104.04
2020-12-14,104.2,104.2,103.82,104.07,167,1487.0,104.04
2020-12-15,103.41,104.1,103.11,103.72,135,3232.0,103.93
2020-12-16,104.12,104.12,103.55,104.02,97,6965.0,103.8
2020-12-17,104.08,104.08,103.91,103.97,71,2566.0,103.95
2020-12-18,103.8,104.03,103.75,103.95,75,2028.0,103.89
2020-12-21,103.76,104.03,103.75,103.78,121,6093.0,103.82
2020-12-22,103.65,103.98,103.26,103.95,105,5399.0,103.75
2020-12-23,103.95,103.95,103.57,103.83,94,4156.0,103.79
2020-12-24,103.9,103.95,103.71,103.95,56,3775.0,103.89
2020-12-25,103.62,103.91,103.62,103.91,64,2938.0,103.82
2020-12-28,103.91,103.91,103.47,103.85,114,7436.0,103.82
2020-12-29,103.86,103.86,103.71,103.76,87,15043.0,103.81
2020-12-30,103.8,103.8,103.77,103.79,123,10606.0,103.79
